Analysis(PDF_dilepton_emu_2jets,bottom,MV1c,0.8353,AntiKt4TopoEMJVF0_5)
{
      meta_data_s (Hadronization, Pythia6)

      bin(20<pt<30,0<abseta<2.5)
      {
         central_value(0.994386,0.028302)
         sys(HerwigVsPythia_Ch0,0.001123)
         sys(HerwigVsPythia,0.001123)
         sys(ISRFSR_Ch0,-0.009417)
         sys(ISRFSR,-0.009417)
         sys(Alpgen_Ch0,0.011398)
         sys(Alpgen,0.011398)
         sys(ISRFSRWt,-0.002826)
         sys(AlpgenZ_Ch0,-0.007189)
         sys(AlpgenZ,-0.007189)
         sys(HerwigVsAlpgenDib_Ch0,0.008299)
         sys(HerwigVsAlpgenDib,0.008299)
         sys(TopPtReweighting,-0.002478)
         sys(JVF,-0.005305)
         sys(MuScale,0.000791)
         sys(ElecEffic,0.002248)
         sys(MuonEffic,0.000147)
         sys(ElecE,-0.000775)
         sys(ElecEResol,-0.000778)
         sys(MuonEResolMS,-0.001420)
         sys(MuonEResolID,0.000134)
         sys(METScaleSoftTerms,-0.000002)
         sys(JetNPV,0.002897)
         sys(JetMu,-0.000420)
         sys(JetPilePt,-0.000170)
         sys(JetPileRho,0.009646)
         sys(JetFlavComp,-0.024088)
         sys(JetFlavResp,-0.014723)
         sys(JetStat1,0.001424)
         sys(JetStat2,-0.001363)
         sys(JetStat3,0.000793)
         sys(JetModel1,0.015912)
         sys(JetModel2,-0.001100)
         sys(JetModel3,-0.000177)
         sys(JetModel4,-0.000201)
         sys(JetDet1,0.002117)
         sys(JetDet2,-0.000369)
         sys(JetDet3,-0.000339)
         sys(JetMixed1,-0.000227)
         sys(JetMixed2,0.000650)
         sys(JetEtaModel,0.009829)
         sys(JetEtaStat,0.001153)
         sys(jet energy resolution,-0.065346)
         sys(JetNonClos,0.010087)
         sys(JetFlavB,0.032243)
         sys(fakes,0.004953)
         sys(ZHF,-0.001095)
         sys(stop,0.008138)
         sys(Z,0.011049)
         sys(Mistag,-0.004867)
      }

      bin(30<pt<40,0<abseta<2.5)
      {
         central_value(0.967352,0.018822)
         sys(HerwigVsPythia_Ch0,0.001846)
         sys(HerwigVsPythia,0.001846)
         sys(ISRFSR_Ch0,-0.009111)
         sys(ISRFSR,-0.009111)
         sys(Alpgen_Ch0,0.001802)
         sys(Alpgen,0.001802)
         sys(ISRFSRWt,-0.001027)
         sys(AlpgenZ_Ch0,-0.000766)
         sys(AlpgenZ,-0.000766)
         sys(HerwigVsAlpgenDib_Ch0,0.007129)
         sys(HerwigVsAlpgenDib,0.007129)
         sys(TopPtReweighting,-0.002283)
         sys(JVF,-0.000389)
         sys(MuScale,-0.000102)
         sys(ElecEffic,0.001754)
         sys(MuonEffic,0.000105)
         sys(ElecE,-0.000309)
         sys(ElecEResol,-0.000311)
         sys(MuonEResolMS,0.000922)
         sys(MuonEResolID,-0.000029)
         sys(METScaleSoftTerms,-0.000001)
         sys(JetNPV,0.003740)
         sys(JetMu,0.002329)
         sys(JetPilePt,0.001963)
         sys(JetPileRho,0.009571)
         sys(JetFlavComp,0.009013)
         sys(JetFlavResp,0.004632)
         sys(JetStat1,0.003349)
         sys(JetStat2,-0.005609)
         sys(JetStat3,0.002197)
         sys(JetModel1,0.013662)
         sys(JetModel2,-0.005227)
         sys(JetModel3,0.002125)
         sys(JetModel4,0.001672)
         sys(JetDet1,0.006381)
         sys(JetDet2,0.001635)
         sys(JetDet3,0.002011)
         sys(JetMixed1,0.000057)
         sys(JetMixed2,0.002764)
         sys(JetEtaModel,0.010955)
         sys(JetEtaStat,0.004750)
         sys(jet energy resolution,0.008731)
         sys(JetNonClos,0.009613)
         sys(JetFlavB,0.010036)
         sys(fakes,0.003846)
         sys(ZHF,0.000071)
         sys(stop,0.004807)
         sys(Z,0.007467)
         sys(Mistag,-0.001861)
      }

      bin(40<pt<50,0<abseta<2.5)
      {
         central_value(0.993560,0.016460)
         sys(HerwigVsPythia_Ch0,-0.008410)
         sys(HerwigVsPythia,-0.008410)
         sys(ISRFSR_Ch0,-0.008281)
         sys(ISRFSR,-0.008281)
         sys(Alpgen_Ch0,-0.010586)
         sys(Alpgen,-0.010586)
         sys(ISRFSRWt,0.002988)
         sys(AlpgenZ_Ch0,-0.002357)
         sys(AlpgenZ,-0.002357)
         sys(HerwigVsAlpgenDib_Ch0,0.006392)
         sys(HerwigVsAlpgenDib,0.006392)
         sys(TopPtReweighting,-0.001793)
         sys(JVF,-0.000882)
         sys(MuScale,0.000679)
         sys(ElecEffic,0.001163)
         sys(MuonEffic,0.000074)
         sys(ElecE,-0.000270)
         sys(ElecEResol,-0.000271)
         sys(MuonEResolMS,-0.006091)
         sys(MuonEResolID,-0.000070)
         sys(JetNPV,0.002321)
         sys(JetMu,0.000283)
         sys(JetPilePt,0.000300)
         sys(JetPileRho,0.001775)
         sys(JetFlavComp,0.005961)
         sys(JetFlavResp,0.005056)
         sys(JetStat1,0.000591)
         sys(JetStat2,-0.001100)
         sys(JetStat3,0.000296)
         sys(JetModel1,0.007433)
         sys(JetModel2,-0.000626)
         sys(JetModel3,-0.000322)
         sys(JetModel4,-0.000209)
         sys(JetDet1,0.001427)
         sys(JetDet2,-0.000103)
         sys(JetDet3,-0.000177)
         sys(JetMixed1,-0.000103)
         sys(JetMixed2,-0.000067)
         sys(JetEtaModel,0.004734)
         sys(JetEtaStat,0.001152)
         sys(jet energy resolution,0.013833)
         sys(JetNonClos,0.002336)
         sys(JetFlavB,0.002407)
         sys(fakes,0.002759)
         sys(ZHF,-0.000382)
         sys(stop,0.003366)
         sys(Z,0.005749)
         sys(Mistag,-0.000734)
      }

      bin(50<pt<60,0<abseta<2.5)
      {
         central_value(0.970595,0.015994)
         sys(HerwigVsPythia_Ch0,-0.004948)
         sys(HerwigVsPythia,-0.004948)
         sys(ISRFSR_Ch0,-0.010291)
         sys(ISRFSR,-0.010291)
         sys(Alpgen_Ch0,-0.010214)
         sys(Alpgen,-0.010214)
         sys(ISRFSRWt,0.001786)
         sys(AlpgenZ_Ch0,0.004071)
         sys(AlpgenZ,0.004071)
         sys(HerwigVsAlpgenDib_Ch0,0.005154)
         sys(HerwigVsAlpgenDib,0.005154)
         sys(TopPtReweighting,-0.001655)
         sys(JVF,0.001740)
         sys(MuScale,0.000879)
         sys(ElecEffic,0.000417)
         sys(MuonEffic,0.000069)
         sys(ElecE,-0.000745)
         sys(ElecEResol,-0.000746)
         sys(MuonEResolMS,-0.007064)
         sys(MuonEResolID,0.000091)
         sys(JetNPV,-0.000403)
         sys(JetMu,0.000203)
         sys(JetPilePt,0.000518)
         sys(JetPileRho,0.001570)
         sys(JetFlavComp,0.005054)
         sys(JetFlavResp,0.003318)
         sys(JetStat1,0.000919)
         sys(JetStat2,-0.001312)
         sys(JetStat3,0.000924)
         sys(JetModel1,0.003912)
         sys(JetModel2,-0.001232)
         sys(JetModel3,0.000205)
         sys(JetModel4,0.000869)
         sys(JetDet1,0.001860)
         sys(JetDet2,0.000072)
