Analysis(PDF_dl_emu_2and3jets,bottom,MV1,0.992670537,AntiKt4TopoEMJVF0_5)
{

      bin(20<pt<30,0.0<abseta<2.5)
      {
         central_value(1.010550,0.037528)
         sys(PowhegHerwig_uncorrPtBin0_Ch0,-0.001177)
         sys(PowhegHerwig_uncorrPtBin1_Ch0,0.000015)
         sys(PowhegHerwig_uncorrPtBin2_Ch0,0.000028)
         sys(PowhegHerwig_uncorrPtBin3_Ch0,0.000026)
         sys(PowhegHerwig_uncorrPtBin4_Ch0,0.000021)
         sys(PowhegHerwig_uncorrPtBin5_Ch0,0.000015)
         sys(PowhegHerwig_uncorrPtBin6_Ch0,0.000008)
         sys(PowhegHerwig_uncorrPtBin7_Ch0,0.000004)
         sys(PowhegHerwig_uncorrPtBin8_Ch0,0.000009)
         sys(PowhegHerwig_uncorrPtBin9_Ch0,-0.000008)
         sys(PowhegHerwig_uncorrPtBin10_Ch0,-0.000004)
         sys(PowhegHerwig_uncorrPtBin11_Ch0,-0.000006)
         sys(PowhegHerwig_uncorrPtBin12_Ch0,-0.000003)
         sys(PowhegHerwig_uncorrPtBin0_Ch1,0.003582)
         sys(PowhegHerwig_uncorrPtBin1_Ch1,-0.000054)
         sys(PowhegHerwig_uncorrPtBin2_Ch1,-0.000049)
         sys(PowhegHerwig_uncorrPtBin3_Ch1,-0.000072)
         sys(PowhegHerwig_uncorrPtBin4_Ch1,-0.000019)
         sys(PowhegHerwig_uncorrPtBin5_Ch1,-0.000030)
         sys(PowhegHerwig_uncorrPtBin6_Ch1,-0.000031)
         sys(PowhegHerwig_uncorrPtBin7_Ch1,-0.000008)
         sys(PowhegHerwig_uncorrPtBin8_Ch1,-0.000013)
         sys(PowhegHerwig_uncorrPtBin9_Ch1,-0.000026)
         sys(PowhegHerwig_uncorrPtBin10_Ch1,0.000011)
         sys(PowhegHerwig_uncorrPtBin11_Ch1,0.000007)
         sys(PowhegHerwig_uncorrPtBin12_Ch1,0.000001)
         sys(PowhegHerwig_uncorrPtBin13_Ch1,-0.000012)
         sys(PowhegHerwig_uncorrPtBin0_Ch2,-0.000369)
         sys(PowhegHerwig_uncorrPtBin1_Ch2,0.000001)
         sys(PowhegHerwig_uncorrPtBin2_Ch2,0.000002)
         sys(PowhegHerwig_uncorrPtBin3_Ch2,0.000018)
         sys(PowhegHerwig_uncorrPtBin4_Ch2,0.000005)
         sys(PowhegHerwig_uncorrPtBin5_Ch2,0.000005)
         sys(PowhegHerwig_uncorrPtBin6_Ch2,0.000006)
         sys(PowhegHerwig_uncorrPtBin7_Ch2,0.000001)
         sys(PowhegHerwig_uncorrPtBin10_Ch2,0.000002)
         sys(PowhegHerwig_uncorrPtBin12_Ch2,-0.000006)
         sys(PowhegHerwig_uncorrPtBin13_Ch2,0.000005)
         sys(PowhegHerwig_uncorrPtBin0_Ch3,-0.003286)
         sys(PowhegHerwig_uncorrPtBin1_Ch3,-0.000007)
         sys(PowhegHerwig_uncorrPtBin2_Ch3,-0.000025)
         sys(PowhegHerwig_uncorrPtBin3_Ch3,-0.000019)
         sys(PowhegHerwig_uncorrPtBin4_Ch3,-0.000004)
         sys(PowhegHerwig_uncorrPtBin5_Ch3,-0.000007)
         sys(PowhegHerwig_uncorrPtBin6_Ch3,-0.000013)
         sys(PowhegHerwig_uncorrPtBin7_Ch3,0.000003)
         sys(PowhegHerwig_uncorrPtBin9_Ch3,-0.000008)
         sys(PowhegHerwig_uncorrPtBin10_Ch3,0.000002)
         sys(PowhegHerwig_uncorrPtBin11_Ch3,-0.000003)
         sys(PowhegHerwig_uncorrPtBin12_Ch3,-0.000006)
         sys(PowhegHerwig_uncorrPtBin13_Ch3,-0.000002)
         sys(PowhegHerwig_PtBin0,-0.001250)
         sys(PowhegHerwig_PtBin1,-0.000045)
         sys(PowhegHerwig_PtBin2,-0.000045)
         sys(PowhegHerwig_PtBin3,-0.000046)
         sys(PowhegHerwig_PtBin4,0.000003)
         sys(PowhegHerwig_PtBin5,-0.000017)
         sys(PowhegHerwig_PtBin6,-0.000030)
         sys(PowhegHerwig_PtBin8,-0.000005)
         sys(PowhegHerwig_PtBin9,-0.000042)
         sys(PowhegHerwig_PtBin10,0.000010)
         sys(PowhegHerwig_PtBin11,-0.000003)
         sys(PowhegHerwig_PtBin12,-0.000014)
         sys(PowhegHerwig_PtBin13,-0.000010)
         sys(TopAcerMCMorePS_uncorrPtBin0_Ch0,-0.001630)
         sys(TopAcerMCMorePS_uncorrPtBin1_Ch0,0.000034)
         sys(TopAcerMCMorePS_uncorrPtBin2_Ch0,0.000050)
         sys(TopAcerMCMorePS_uncorrPtBin3_Ch0,0.000034)
         sys(TopAcerMCMorePS_uncorrPtBin4_Ch0,0.000018)
         sys(TopAcerMCMorePS_uncorrPtBin5_Ch0,0.000024)
         sys(TopAcerMCMorePS_uncorrPtBin6_Ch0,0.000010)
