
#
# Last Updated: 12.10.2012
#

Covariance matrix:

0.0206840	0.0018087	0.0016258	0.0015475	0.0014321	0.0013181	0.0011720	0.0013926	0.0015906	

0.0018087	0.0102975	0.0019480	0.0010220	0.0017514	0.0014564	0.0012453	0.0017049	0.0018087	

0.0016258	0.0019480	0.0101811	0.0007232	0.0020735	0.0018720	0.0014592	0.0025820	0.0026951	

0.0015475	0.0010220	0.0007232	0.0112988	0.0010270	0.0013805	0.0019418	0.0020259	0.0022600	

0.0014321	0.0017514	0.0020735	0.0010270	0.0071585	0.0022055	0.0021025	0.0035263	0.0035661	

0.0013181	0.0014564	0.0018720	0.0013805	0.0022055	0.0121749	0.0024916	0.0044393	0.0047333	

0.0011720	0.0012453	0.0014592	0.0019418	0.0021025	0.0024916	0.0068937	0.0049900	0.0051437	

0.0013926	0.0017049	0.0025820	0.0020259	0.0035263	0.0044393	0.0049900	0.0231845	0.0103586	

0.0015906	0.0018087	0.0026951	0.0022600	0.0035661	0.0047333	0.0051437	0.0103586	0.0160853	
