
#
# Last Updated: 12.10.2012
#

Covariance matrix:

0.0115317	0.0015606	0.0018627	0.0016958	0.0014856	0.0015226	0.0014876	0.0013170	0.0018531	

0.0015606	0.0025689	0.0017673	0.0013988	0.0013517	0.0014418	0.0012523	0.0016147	0.0019729	

0.0018627	0.0017673	0.0040119	0.0016869	0.0016765	0.0018868	0.0017171	0.0026866	0.0031225	

0.0016958	0.0013988	0.0016869	0.0080766	0.0016070	0.0017361	0.0017485	0.0023395	0.0026336	

0.0014856	0.0013517	0.0016765	0.0016070	0.0031877	0.0020795	0.0021253	0.0030161	0.0037082	

0.0015226	0.0014418	0.0018868	0.0017361	0.0020795	0.0130587	0.0024529	0.0039782	0.0050372	

0.0014876	0.0012523	0.0017171	0.0017485	0.0021253	0.0024529	0.0076218	0.0045928	0.0053766	

0.0013170	0.0016147	0.0026866	0.0023395	0.0030161	0.0039782	0.0045928	0.0134895	0.0107325	

0.0018531	0.0019729	0.0031225	0.0026336	0.0037082	0.0050372	0.0053766	0.0107325	0.0158348	
