
#
# Last Updated: 12.10.2012
#

Correlation matrix:

1.0000000	0.1583130	0.1297762	0.1035943	0.0972467	0.0922757	0.0732969	0.0531069	0.0813172	

0.1583130	1.0000000	0.3611915	0.2544458	0.2432548	0.2398292	0.1778663	0.1960526	0.2348986	

0.1297762	0.3611915	1.0000000	0.2129645	0.2088299	0.2211113	0.1696137	0.2249727	0.2604471	

0.1035943	0.2544458	0.2129645	1.0000000	0.1892972	0.1863284	0.1661976	0.1925522	0.2080042	

0.0972467	0.2432548	0.2088299	0.1892972	1.0000000	0.2299678	0.2126538	0.2557197	0.3013284	

0.0922757	0.2398292	0.2211113	0.1863284	0.2299678	1.0000000	0.2199390	0.2973141	0.3650536	

0.0732969	0.1778663	0.1696137	0.1661976	0.2126538	0.2199390	1.0000000	0.3140848	0.3579770	

0.0531069	0.1960526	0.2249727	0.1925522	0.2557197	0.2973141	0.3140848	1.0000000	0.5724910	

0.0813172	0.2348986	0.2604471	0.2080042	0.3013284	0.3650536	0.3579770	0.5724910	1.0000000	
