
#
# Last Updated: 12.10.2012
#

Covariance matrix:

0.0279618	0.0015372	0.0018883	0.0016083	0.0014454	0.0014901	0.0013600	0.0010909	0.0016886	

0.0015372	0.0033718	0.0018250	0.0013717	0.0012555	0.0013448	0.0011461	0.0013985	0.0016938	

0.0018883	0.0018250	0.0075714	0.0017204	0.0016152	0.0018579	0.0016377	0.0024048	0.0028143	

0.0016083	0.0013717	0.0017204	0.0086195	0.0015621	0.0016705	0.0017122	0.0021961	0.0023981	

0.0014454	0.0012555	0.0016152	0.0015621	0.0079008	0.0019740	0.0020974	0.0027923	0.0033261	

0.0014901	0.0013448	0.0018579	0.0016705	0.0019740	0.0093255	0.0023568	0.0035270	0.0043778	

0.0013600	0.0011461	0.0016377	0.0017122	0.0020974	0.0023568	0.0123128	0.0042814	0.0049328	

0.0010909	0.0013985	0.0024048	0.0021961	0.0027923	0.0035270	0.0042814	0.0150909	0.0087335	

0.0016886	0.0016938	0.0028143	0.0023981	0.0033261	0.0043778	0.0049328	0.0087335	0.0154213	
