
#
# Last Updated: 12.10.2012
#

Covariance matrix:

0.0097955	0.0016455	0.0019528	0.0016614	0.0014388	0.0014269	0.0014191	0.0012978	0.0016103	

0.0016455	0.0029723	0.0019855	0.0015319	0.0014411	0.0015262	0.0013506	0.0016014	0.0018381	

0.0019528	0.0019855	0.0050145	0.0018097	0.0017514	0.0019981	0.0018308	0.0026125	0.0029170	

0.0016614	0.0015319	0.0018097	0.0057941	0.0016492	0.0017422	0.0017971	0.0022762	0.0024198	

0.0014388	0.0014411	0.0017514	0.0016492	0.0052128	0.0020699	0.0022702	0.0030947	0.0035148	

0.0014269	0.0015262	0.0019981	0.0017422	0.0020699	0.0057525	0.0025113	0.0037886	0.0044464	

0.0014191	0.0013506	0.0018308	0.0017971	0.0022702	0.0025113	0.0111983	0.0045890	0.0051886	

0.0012978	0.0016014	0.0026125	0.0022762	0.0030947	0.0037886	0.0045890	0.0135058	0.0091680	

0.0016103	0.0018381	0.0029170	0.0024198	0.0035148	0.0044464	0.0051886	0.0091680	0.0142583	
